carat,cut,color,clarity,price
0.28,4,2,7,6.715
0.41,2,5,5,6.967
1.1,3,0,2,8.535
0.76,4,3,2,7.845
0.57,1,0,1,7.521
0.51,4,1,3,7.523
0.31,4,2,4,6.629
1.14,2,2,5,9.095
2.17,3,2,2,9.479
2.12,3,4,2,9.74
0.53,4,1,4,7.451
0.31,4,2,7,6.818
0.31,2,4,3,6.299
0.7,4,4,5,7.898
0.55,2,5,2,6.948
0.53,3,3,4,7.382
0.46,1,1,1,6.792
0.55,2,1,4,7.464
1.05,2,1,1,8.736
1.3,3,6,4,8.691
1.36,2,6,1,8.652
1.5,3,3,2,8.813
0.31,4,1,3,6.848
0.83,3,3,2,7.777
0.31,3,1,5,7.009
0.52,4,5,5,7.182
1.26,1,6,1,8.356
0.39,4,1,3,6.79
0.52,4,6,4,7.04
0.41,3,2,3,6.981
1.01,1,2,1,8.468
0.32,4,5,6,6.628
1.01,3,0,4,8.744
1.09,2,4,1,8.543
1.22,4,2,2,8.782
0.52,4,1,4,7.477
0.36,2,1,7,7.221
0.73,2,1,3,8.118
1.72,4,3,4,9.748
1.01,3,0,5,9.281
0.39,4,1,5,6.962
1.26,2,2,3,9.238
1.0,1,4,1,8.405
0.44,2,3,1,6.649
0.33,4,3,1,6.163
0.78,3,4,1,7.82
0.72,4,0,1,8.222
0.59,1,2,4,7.404
0.43,3,2,1,6.675
0.28,4,1,3,6.188
0.5,2,3,1,7.001
0.47,4,3,5,7.389
0.78,3,4,2,7.521
0.28,2,2,7,6.668
0.52,4,2,4,7.378
0.71,3,0,3,8.221
0.51,4,4,7,7.549
1.25,3,0,1,8.978
1.0,0,3,4,8.549
0.33,3,5,7,6.542
0.51,4,1,1,7.228
0.72,1,4,4,7.823
0.32,3,3,1,6.417
0.74,4,2,3,8.061
1.12,1,2,5,9.04
0.9,4,5,1,8.104
1.0,1,2,2,8.27
0.36,2,1,2,6.225
0.57,3,1,3,7.92
0.75,3,4,2,7.712
1.0,2,1,1,8.585
0.32,4,5,2,5.969
0.8,3,2,1,7.973
0.32,3,0,1,6.628
0.41,4,2,5,7.083
0.83,2,2,1,8.045
1.07,3,3,3,8.814
0.32,4,3,6,6.702
1.57,4,4,1,9.312
0.54,1,3,4,7.26
1.07,3,5,1,8.37
1.01,3,5,2,8.207
1.01,2,2,6,9.072
0.3,2,4,4,6.159
0.69,0,3,2,7.433
0.4,3,0,2,6.751
0.5,0,1,2,6.851
0.31,4,4,3,6.548
0.65,2,5,7,7.754
0.9,4,0,2,8.335
0.37,3,1,1,6.725
0.3,4,1,4,6.489
0.63,4,4,4,7.403
1.02,2,2,1,8.561
0.59,2,1,5,7.703
1.27,3,2,5,9.376
1.32,1,5,3,8.874
0.7,2,2,4,7.783
0.33,4,4,1,6.236
1.07,3,2,2,8.455
0.7,4,2,3,8.006
1.5,2,1,1,9.299
0.32,4,1,5,6.73
0.58,4,3,3,7.555
0.51,1,4,3,7.271
1.52,3,0,1,9.459
1.69,4,2,1,9.538
0.9,2,4,2,8.058
1.26,4,2,6,9.632
2.02,3,4,1,9.49
1.11,4,4,2,8.447
0.41,4,5,3,6.624
0.54,4,4,3,7.231
0.93,4,0,2,8.292
0.74,3,4,4,7.836
0.9,2,3,1,8.371
0.72,3,0,1,8.022
0.3,4,2,6,6.753
0.41,4,0,1,6.648
0.33,4,1,3,6.648
1.0,1,1,2,8.23
0.71,2,0,5,8.298
0.71,4,5,5,7.671
0.3,3,2,4,6.654
1.01,2,0,1,8.593
0.92,3,1,4,8.434
0.55,3,2,1,7.121
0.7,2,0,3,8.083
0.32,3,5,7,6.512
0.3,2,1,4,6.402
1.2,1,6,4,8.404
1.0,4,1,2,8.464
1.51,3,5,3,9.25
1.52,4,5,1,9.119
1.09,3,0,2,8.284
0.41,1,2,4,6.619
0.53,2,1,4,7.524
0.41,3,0,4,6.981
0.9,2,1,2,8.052
0.51,4,2,3,7.515
1.06,4,2,4,8.9
0.31,1,4,3,6.548
0.32,4,3,6,6.702
1.12,3,2,3,8.975
1.01,4,0,1,8.668
0.7,2,2,2,7.62
0.3,4,3,5,6.778
1.01,1,3,3,8.779
0.51,2,1,1,7.217
1.22,4,5,2,8.436
0.53,1,6,4,6.93
0.41,3,2,5,7.017
1.75,4,3,4,9.729
0.73,4,4,1,7.865
2.54,2,5,2,9.798
1.39,4,6,4,8.759
1.0,4,2,1,8.556
0.55,4,5,3,7.168
0.51,2,2,2,6.975
0.43,2,1,2,6.574
1.08,4,6,4,8.317
0.42,3,4,3,6.991
1.5,1,6,2,8.538
0.6,3,2,3,7.669
0.72,4,4,6,8.218
0.72,4,5,3,7.858
0.34,3,2,4,6.78
1.02,3,2,1,8.61
0.73,4,1,2,7.797
1.51,4,2,1,9.413
0.31,3,0,7,7.062
0.3,3,3,5,6.778
0.7,2,1,3,8.038
0.57,2,2,5,7.551
1.01,3,4,4,8.554
0.41,4,1,3,6.915
0.36,4,2,5,6.965
0.33,3,3,4,6.361
1.0,0,3,1,8.251
1.05,4,1,1,8.751
0.36,2,4,4,6.342
0.4,2,3,3,6.777
0.9,3,2,2,8.176
0.4,4,3,6,7.225
0.58,2,4,1,7.122
0.42,4,1,5,7.149
1.2,2,4,1,8.54
1.21,1,1,3,9.094
1.71,3,4,1,9.42
0.41,4,1,2,6.775
1.17,4,3,4,8.752
1.17,4,2,4,8.978
0.4,4,0,4,6.797
0.82,4,2,4,8.503
1.15,3,1,2,8.373
0.5,3,0,2,6.905
1.03,4,2,4,8.84
0.5,2,1,3,7.38
1.02,3,0,1,8.681
1.23,3,3,5,9.102
0.5,3,0,1,7.411
2.02,3,5,4,9.792
1.2,1,3,3,9.041
0.3,4,0,1,6.564
0.5,2,3,1,7.088
0.3,2,0,4,6.413
0.4,4,1,6,7.483
0.7,3,0,3,8.139
1.2,3,5,2,8.351
0.29,2,3,6,6.409
0.3,2,3,6,6.921
0.3,4,1,6,6.797
0.31,4,2,1,6.561
0.77,4,6,4,7.737
0.62,4,0,4,7.716
0.52,3,3,1,7.13
0.53,4,3,4,7.382
0.71,3,2,1,7.835
1.0,1,2,4,8.598
0.41,2,2,1,6.876
1.01,3,3,1,8.417
1.52,3,5,5,9.308
1.17,3,2,4,9.019
0.31,1,1,6,6.586
2.3,4,6,1,9.419
0.54,4,0,6,8.052
1.06,3,0,2,8.408
1.14,3,3,1,8.599
2.01,0,5,4,9.663
0.38,4,1,5,6.978
1.0,1,2,3,8.762
1.2,4,3,3,8.66
0.33,3,3,5,6.872
0.3,4,1,3,6.512
0.7,4,4,1,7.843
1.08,2,3,1,8.498
1.16,2,4,2,8.402
1.2,3,5,4,8.648
1.54,0,5,2,8.952
0.24,2,1,6,6.184
0.43,3,2,1,6.675
2.01,2,4,1,9.766
0.52,4,1,4,7.363
0.3,2,1,1,6.515
0.3,4,5,3,6.159
0.3,2,1,1,6.515
0.51,4,1,4,7.253
1.51,4,4,2,9.072
0.46,3,2,3,7.22
0.26,2,4,5,6.397
0.41,4,3,2,6.501
0.63,2,3,3,7.676
1.02,2,3,3,8.748
1.04,4,4,2,8.403
0.41,3,1,3,6.984
0.34,4,2,5,6.743
2.07,2,5,1,9.671
1.51,2,0,4,9.555
0.41,4,1,5,7.079
0.26,2,1,6,6.392
0.31,4,1,4,6.771
1.5,2,1,1,9.366
0.72,4,4,3,8.05
1.09,3,5,1,8.206
2.48,3,5,2,9.776
1.02,4,6,5,8.146
1.03,4,5,2,8.169
0.71,3,2,1,7.748
0.38,3,3,3,6.725
1.0,0,4,4,8.248
0.32,2,3,5,6.593
1.01,1,2,3,8.854
0.9,2,3,1,8.202
0.92,2,1,3,8.558
0.32,4,3,3,6.42
1.5,1,4,4,9.008
0.7,4,3,6,8.233
1.04,4,1,2,8.495
1.54,4,5,4,9.17
0.5,2,3,5,7.487
1.11,4,3,4,8.937
0.3,4,4,6,6.778
1.2,0,6,0,8.01
1.03,4,2,3,8.975
0.51,1,3,1,7.138
1.2,3,1,4,9.12
0.45,1,2,6,7.345
0.4,4,2,2,6.518
0.32,4,1,1,6.326
1.57,3,5,4,8.956
1.04,4,3,4,8.826
0.3,4,2,3,6.512
0.31,3,4,3,6.548
2.0,4,2,2,9.782
0.83,4,1,2,7.962
1.51,3,6,4,8.93
0.38,3,2,1,6.551
0.5,4,2,5,7.733
0.59,4,0,1,7.515
0.7,1,5,1,7.669
0.24,4,2,5,6.519
1.01,4,3,3,8.779
1.13,3,4,4,8.68
0.26,4,4,6,6.301
0.4,4,5,6,6.744
0.31,3,1,4,6.771
0.26,3,2,3,6.114
0.42,2,5,7,6.844
1.01,4,0,2,8.5
1.51,3,4,3,9.285
0.4,4,5,4,6.503
0.53,4,0,4,7.527
1.04,3,1,6,9.263
0.7,1,0,4,8.033
0.32,3,4,7,6.887
2.1,2,4,2,9.532
0.3,0,2,1,6.207
1.11,3,4,4,8.662
2.01,1,5,1,9.517
2.12,2,4,2,9.69
0.3,4,4,6,6.5
1.02,3,3,1,8.488
1.03,2,3,3,8.778
1.01,3,1,1,8.657
0.23,2,2,5,6.157
1.22,4,4,4,9.059
0.9,3,3,2,8.103
0.3,2,3,4,6.265
1.24,4,1,2,8.602
0.31,4,3,4,6.332
2.32,3,6,2,9.593
0.41,4,2,6,7.166
0.78,0,3,1,7.766
1.56,2,4,2,9.026
0.37,4,3,7,6.962
1.0,0,2,1,8.431
1.0,3,1,1,8.525
0.92,4,3,4,8.39
0.5,4,4,4,7.394
1.02,2,4,1,8.453
0.5,1,1,2,6.982
0.75,4,2,1,8.113
0.52,4,0,4,7.425
0.54,4,3,7,7.767
0.31,2,2,1,6.497
0.91,2,4,4,8.257
0.55,3,2,1,7.255
1.35,3,4,3,9.053
0.41,2,0,5,7.218
0.54,2,1,2,7.255
1.64,4,5,3,9.4
0.3,4,0,3,6.786
1.5,4,3,2,9.263
0.71,1,5,2,7.561
0.3,2,2,4,6.261
0.69,3,4,4,7.53
0.41,4,3,3,6.868
1.21,2,6,4,8.559
1.0,2,0,5,9.222
0.32,4,0,1,6.628
1.28,2,6,1,8.511
1.03,4,4,2,8.062
1.16,4,3,6,9.188
0.5,4,0,4,7.395
0.4,3,2,1,6.851
0.44,2,6,5,6.726
0.33,2,3,1,6.198
1.01,1,3,3,8.766
1.56,4,4,1,9.273
0.7,4,1,3,8.294
2.09,2,2,2,9.666
0.7,1,0,2,7.769
0.3,4,3,5,6.5
0.72,4,1,3,8.15
0.32,4,2,7,6.834
0.51,2,3,3,7.419
1.55,2,3,1,9.279
0.3,4,4,6,6.5
0.31,4,3,1,6.094
0.71,3,0,2,7.748
0.9,1,3,5,8.408
0.7,2,1,4,7.969
1.51,3,2,4,9.543
0.3,4,5,6,6.564
0.5,2,2,0,7.08
0.36,3,3,4,6.628
0.41,4,2,4,6.76
0.41,2,2,6,7.078
0.7,2,0,4,8.024
0.5,4,0,4,7.52
1.51,2,4,4,9.233
0.58,2,3,5,7.535
0.5,3,2,2,6.998
1.2,3,6,3,8.456
0.39,2,2,1,6.557
1.19,3,5,2,8.411
0.31,4,4,4,6.192
0.55,3,2,3,7.47
0.31,4,5,1,6.078
1.01,1,3,5,8.873
1.09,4,3,2,8.431
0.7,0,3,3,7.777
0.5,3,0,4,7.52
1.14,4,0,2,8.639
1.5,2,3,1,9.224
0.31,4,3,7,6.792
0.52,4,0,4,7.508
0.71,3,0,6,8.282
0.31,3,3,4,6.548
0.71,4,4,7,8.054
0.61,4,1,4,7.708
0.9,3,5,3,8.183
0.36,4,0,3,6.926
0.9,1,5,4,8.041
0.62,4,1,1,7.628
1.0,2,2,1,8.666
0.9,0,3,1,8.054
0.31,4,4,4,6.443
1.52,2,4,1,9.225
1.19,0,5,1,8.556
1.35,4,3,3,9.234
0.4,2,1,6,7.195
1.43,4,4,5,9.223
0.77,2,4,3,7.925
2.18,4,5,2,9.607
0.7,3,4,6,7.864
1.22,3,0,2,8.849
0.3,1,4,2,6.159
0.52,2,5,6,7.363
0.26,4,1,6,6.488
1.21,4,4,1,8.814
1.07,3,3,1,8.507
0.75,2,5,3,7.777
0.38,2,1,4,6.764
1.25,3,6,4,8.569
0.9,1,5,4,8.085
0.9,2,2,2,8.18
1.06,3,3,5,9.006
0.74,4,1,2,7.824
0.74,4,4,7,8.232
0.32,4,2,6,6.718
0.7,1,3,4,7.901
1.2,2,6,1,8.534
1.04,4,3,6,9.002
0.71,2,0,1,7.968
0.7,3,3,2,7.629
1.54,3,5,1,9.019
0.58,2,2,1,7.274
0.31,4,3,5,6.561
1.24,2,3,4,8.944
0.64,2,4,2,7.164
0.41,4,5,5,6.967
0.3,2,4,3,6.46
0.43,4,2,1,6.882
1.0,0,6,1,8.139
0.3,3,2,4,6.405
1.59,4,5,3,9.316
0.63,4,1,4,7.829
0.31,3,2,4,6.687
0.41,3,1,3,7.05
1.14,4,2,0,8.231
0.7,2,2,4,7.783
1.11,4,3,4,9.036
0.55,4,2,3,7.47
1.02,3,4,1,8.534
0.39,3,1,4,6.79
0.35,3,1,2,6.446
1.55,2,5,1,9.065
0.56,3,4,5,7.503
1.08,4,1,2,8.533
0.31,4,3,4,6.299
0.4,3,2,5,7.059
0.41,2,3,1,6.758
1.38,4,6,2,8.694
1.5,3,1,4,9.574
0.41,4,4,3,6.869
0.36,4,3,2,6.337
1.02,1,0,2,8.253
0.58,3,4,2,6.972
0.43,4,1,1,6.688
0.3,4,2,4,6.405
1.51,3,3,1,9.317
1.68,1,1,0,8.66
0.73,4,2,2,7.764
2.09,3,4,2,9.482
0.71,3,4,2,7.707
1.61,2,1,1,9.476
0.4,3,3,1,6.802
0.35,4,4,6,6.682
0.41,1,1,1,6.558
0.52,3,3,4,7.363
0.77,1,3,1,7.772
1.24,3,4,1,8.735
1.28,3,0,2,8.844
1.22,3,1,2,8.719
0.7,2,2,1,7.805
1.51,4,1,1,9.492
1.24,3,2,4,9.15
1.53,3,0,2,9.313
0.33,3,5,1,6.349
0.38,4,1,3,6.934
0.3,4,3,4,6.265
0.52,3,2,3,7.535
0.72,2,5,5,7.836
0.32,4,3,2,6.109
2.01,3,5,2,9.42
0.23,2,0,5,6.273
0.76,4,0,4,8.1
0.51,4,0,1,7.266
0.41,3,3,1,6.578
0.33,3,3,6,7.016
0.65,4,3,7,8.171
0.52,2,2,1,7.112
1.0,3,0,4,8.749
0.51,3,3,3,7.485
0.9,3,6,1,7.963
0.38,4,4,1,6.457
0.9,2,6,2,7.997
0.3,4,2,5,6.542
1.01,3,1,2,8.466
1.5,3,5,2,8.891
1.11,4,3,1,8.599
1.04,4,3,7,9.096
0.66,1,3,4,7.65
0.9,3,1,4,8.439
0.31,3,3,4,6.548
0.33,2,4,4,6.256
1.07,4,2,2,8.451
0.33,4,3,5,6.623
0.4,3,1,1,6.782
0.53,4,3,3,7.503
0.92,2,1,1,8.356
0.25,2,1,5,6.354
1.01,3,3,2,8.289
0.86,2,6,2,7.576
0.56,4,0,4,7.582
0.84,4,3,2,7.965
0.41,3,1,1,6.965
1.75,2,6,3,9.276
0.31,4,3,4,6.332
0.6,4,3,3,7.672
0.82,2,6,2,7.685
0.31,4,2,4,6.382
0.76,1,5,1,7.609
1.16,4,3,4,8.916
1.05,4,5,2,8.46
1.03,4,4,2,8.214
1.53,2,6,3,8.994
0.32,1,4,1,6.133
0.31,2,1,1,6.548
1.09,4,4,1,8.473
1.51,4,5,1,9.011
1.7,4,5,4,9.274
1.0,4,0,1,8.661
0.3,3,3,7,6.863
0.81,4,5,3,8.138
1.12,4,0,0,8.346
0.78,4,4,1,7.869
1.06,3,1,2,8.291
0.7,4,1,3,8.061
1.1,2,3,4,8.91
0.45,4,3,6,7.168
1.01,1,2,2,8.268
0.34,2,0,1,6.439
0.3,2,4,3,6.265
1.01,3,3,3,8.823
1.23,4,5,1,8.73
1.24,4,5,1,8.761
0.44,3,1,4,6.978
1.51,4,4,1,9.212
0.32,4,2,6,6.817
0.59,2,5,4,7.276
0.71,4,3,1,7.748
1.32,4,2,1,8.865
0.5,4,3,6,7.584
0.33,3,3,4,6.611
1.0,3,1,1,8.523
0.39,3,2,6,7.162
0.74,4,1,4,8.018
2.01,4,5,2,9.516
0.32,3,3,3,6.719
0.75,4,3,4,7.986
0.31,3,4,6,6.561
0.56,2,2,1,7.426
0.53,4,5,1,6.945
1.2,4,4,4,8.805
0.9,0,6,3,7.994
0.32,2,0,6,6.891
2.47,3,5,2,9.614
1.18,2,4,1,8.614
0.3,4,3,1,6.068
0.3,3,3,1,6.353
0.7,2,1,1,7.777
0.72,3,5,1,7.724
0.4,4,3,1,6.54
0.3,4,6,7,6.192
0.81,2,3,1,7.913
1.51,1,2,2,8.883
0.35,4,5,5,6.394
1.01,3,3,2,8.275
0.51,4,2,1,7.365
0.7,2,1,5,8.1
0.53,4,6,4,6.945
2.3,4,3,2,9.599
0.31,4,2,7,6.818
1.7,2,0,2,9.344
0.24,2,2,5,6.314
0.41,4,1,6,7.154
0.37,3,0,3,6.937
0.31,4,0,1,6.596
1.2,4,3,4,8.888
0.91,4,0,1,8.619
0.66,2,1,2,7.478
0.31,4,0,1,6.596
0.74,4,2,5,8.254
0.3,3,1,4,6.738
0.4,1,1,1,6.532
0.3,4,3,6,6.921
0.32,4,4,4,6.474
0.3,1,3,3,6.405
0.51,4,4,1,7.194
1.0,4,4,2,8.403
0.33,4,0,1,6.601
0.5,2,1,1,7.225
0.51,4,3,5,7.536
0.51,4,0,4,7.376
1.03,3,0,2,8.469
0.48,4,5,1,6.735
0.7,1,4,3,7.769
0.75,2,2,1,7.914
0.3,3,4,7,6.921
0.7,3,3,6,8.041
0.32,4,1,4,6.802
2.53,4,6,2,9.68
0.3,4,2,6,6.702
0.38,2,3,1,6.627
0.48,1,2,3,7.145
1.24,3,4,4,8.848
1.05,4,2,1,8.461
0.32,1,0,7,7.132
0.83,4,2,2,7.777
0.4,2,1,1,6.782
0.5,2,1,4,7.393
0.52,4,5,3,7.45
0.53,4,2,4,7.469
0.28,2,1,3,6.114
0.64,1,2,7,8.0
0.43,2,6,5,6.652
1.06,2,1,1,8.602
2.19,3,6,2,9.5
0.51,4,0,2,7.142
0.5,1,0,2,7.04
1.5,3,1,2,9.011
0.33,4,3,6,7.016
0.35,3,4,5,6.56
0.31,4,1,1,6.246
1.01,3,4,0,7.699
1.51,3,2,4,9.57
0.3,4,5,5,6.277
0.9,2,2,2,8.235
1.57,4,5,1,9.155
0.72,2,5,6,7.849
1.07,2,3,5,8.984
0.36,4,0,3,6.998
0.59,4,6,4,7.209
0.25,4,3,7,6.436
1.06,4,4,2,8.401
2.03,2,5,1,9.705
1.12,3,1,0,8.279
0.24,4,2,7,6.519
1.02,3,4,2,8.294
0.91,2,1,5,8.872
0.57,4,1,4,7.82
1.01,3,1,4,8.831
1.59,3,2,4,9.655
1.51,3,6,4,8.93
0.41,4,2,1,6.567
1.02,3,0,1,8.699
0.31,4,2,1,6.443
0.38,4,2,1,6.492
1.06,2,3,2,8.47
0.45,4,3,2,6.564
0.77,1,1,2,7.603
1.56,4,4,1,9.281
0.36,4,1,4,6.762
0.76,2,4,4,7.863
1.01,2,3,4,8.689
0.3,4,4,3,6.515
1.14,3,5,4,8.519
0.62,4,2,2,7.277
0.53,4,4,6,7.485
0.28,2,4,6,6.263
1.09,3,4,4,8.644
0.5,4,4,3,7.223
0.4,2,0,3,6.87
0.63,4,0,1,7.621
0.83,3,3,1,7.998
0.6,4,3,3,7.672
1.59,4,5,1,9.221
1.0,1,5,4,8.314
0.56,3,4,3,7.41
0.41,1,1,1,6.483
0.9,2,1,1,8.163
0.29,2,1,3,6.223
0.92,2,2,2,8.233
1.0,1,0,1,8.332
0.55,4,1,3,7.527
0.31,3,4,7,6.953
1.51,3,4,2,8.97
0.72,1,0,2,7.72
1.02,3,4,4,8.642
0.49,3,3,4,7.123
0.9,2,3,5,8.426
1.01,2,3,4,8.703
2.23,3,3,2,9.729
0.7,2,0,3,8.085
0.76,4,4,4,8.012
1.2,4,5,4,8.655
0.9,2,0,1,8.293
0.35,3,1,4,6.642
1.01,4,3,7,9.08
1.16,3,6,4,8.456
0.78,4,1,1,8.115
0.36,2,4,4,6.342
1.5,2,4,3,9.267
0.73,3,0,2,7.456
0.7,2,3,3,7.892
0.36,4,5,3,6.342
0.34,2,2,4,6.593
1.01,4,6,1,8.188
0.33,4,2,6,6.75
0.43,2,0,2,6.755
1.13,4,2,6,9.31
0.71,4,2,2,7.769
1.25,3,4,3,8.999
1.01,4,3,3,8.862
1.0,2,5,2,8.314
1.0,3,2,2,8.274
0.3,3,2,2,5.976
1.01,1,0,2,8.357
0.9,3,0,2,8.322
0.34,3,2,4,6.531
0.9,3,2,1,8.264
0.62,4,0,1,7.631
0.33,4,1,6,6.958
0.33,4,2,6,6.78
0.3,2,1,6,6.759
0.51,4,3,4,7.271
0.76,4,4,4,8.019
1.01,3,4,4,8.47
0.31,4,2,7,6.641
1.21,4,2,3,9.063
0.42,3,0,1,6.697
1.59,3,4,1,9.263
1.01,4,1,2,8.448
0.32,2,4,2,5.974
1.13,3,5,4,8.396
0.9,2,5,1,8.093
1.0,4,5,3,8.591
1.03,4,2,4,8.842
0.3,1,4,5,6.654
0.34,2,2,1,6.339
2.07,3,6,4,9.532
0.31,4,1,5,6.953
0.72,4,2,1,7.915
0.31,3,3,3,6.687
0.41,4,1,1,6.876
0.54,2,5,1,6.984
2.06,3,4,1,9.607
0.49,2,2,1,7.018
0.32,1,5,1,6.317
1.06,4,2,0,8.191
0.32,4,4,4,6.225
1.04,4,2,5,9.288
0.56,3,1,4,7.557
0.41,3,0,5,7.212
0.7,3,0,4,7.976
0.31,4,2,4,6.438
1.07,4,1,5,9.197
1.23,4,2,3,9.194
1.01,2,1,2,8.359
1.15,3,3,0,8.181
0.51,4,0,3,7.582
1.23,4,2,4,9.244
0.53,3,6,4,6.997
0.55,1,5,1,6.993
0.46,0,3,3,6.942
0.5,2,0,2,7.062
1.34,3,3,2,8.792
0.71,2,1,3,7.988
1.01,2,2,4,8.746
1.09,3,4,1,8.649
1.01,3,3,1,8.478
0.54,4,4,7,7.701
0.7,3,2,1,7.761
0.79,4,1,1,8.22
1.31,3,5,4,8.671
1.5,1,3,1,8.914
0.32,4,3,3,6.469
0.36,3,3,2,6.41
0.56,4,1,2,7.167
0.9,3,3,4,8.328
0.31,4,1,4,6.522
0.71,2,0,4,8.038
0.56,4,0,2,7.358
0.59,1,1,2,7.191
1.25,2,4,2,8.309
0.34,4,2,6,7.068
1.0,1,3,2,8.281
0.33,4,4,4,6.256
0.31,4,2,1,6.342
1.54,3,6,6,9.147
0.51,4,1,4,7.416
0.7,4,3,2,7.712
1.28,3,5,4,8.819
1.5,3,3,1,9.134
1.37,2,3,3,9.233
0.8,2,2,3,8.149
1.01,3,5,2,8.247
0.47,4,5,7,7.072
0.41,3,3,5,6.915
1.01,4,2,5,9.155
0.41,4,2,3,6.981
0.36,4,2,4,6.528
0.35,4,0,4,6.72
2.01,2,6,4,9.47
0.38,4,6,1,6.263
0.34,4,1,1,6.64
0.39,4,2,6,7.029
1.01,2,3,5,8.891
0.31,4,0,1,6.279
0.35,3,4,1,6.472
1.71,2,3,4,9.67
0.41,4,1,4,6.841
0.7,4,1,2,7.782
1.52,4,3,1,9.351
0.3,4,5,6,6.564
0.62,4,0,6,8.286
0.81,0,2,2,7.741
0.71,2,5,5,7.858
0.53,4,2,4,7.391
1.17,3,4,1,8.518
0.7,3,4,1,7.611
0.55,4,2,4,7.4
0.26,4,3,1,5.976
0.51,2,0,3,7.388
1.04,4,3,4,8.729
0.7,3,1,1,7.801
0.3,4,4,4,6.125
1.62,4,2,4,9.814
1.0,4,2,2,8.401
1.53,2,6,3,8.946
0.83,1,6,1,7.677
0.9,4,3,6,8.624
1.57,3,4,3,9.368
1.29,4,2,2,8.781
1.14,4,3,4,8.86
1.5,3,4,2,8.923
0.27,2,2,4,6.25
0.34,2,1,3,6.664
0.41,4,4,5,6.801
0.36,2,2,3,6.661
1.01,2,4,4,8.481
1.51,0,2,2,9.022
1.5,1,3,1,9.237
0.57,4,1,4,7.506
0.71,3,1,2,7.648
0.34,3,5,4,6.417
1.66,3,6,1,9.046
1.21,4,3,4,9.198
0.24,4,2,5,6.292
0.5,3,2,2,6.938
1.23,3,5,4,8.616
0.33,3,3,3,6.75
1.24,4,3,7,9.339
0.32,4,0,2,6.168
0.42,4,3,6,7.119
0.35,2,5,3,6.314
1.21,3,4,1,8.678
0.52,2,1,4,7.378
0.43,3,1,2,6.823
1.04,4,6,5,8.564
1.13,3,3,4,8.789
1.29,2,3,4,9.069
0.33,2,3,5,6.554
0.59,3,4,1,7.009
0.31,4,3,6,6.953
0.8,4,0,1,8.069
1.07,3,5,0,7.723
1.4,2,1,3,9.409
0.4,3,3,6,7.024
0.55,2,3,6,7.516
1.52,0,6,3,8.88
2.01,4,5,3,9.754
0.36,2,4,7,6.763
0.31,4,2,7,6.953
1.55,3,5,2,8.89
0.33,4,0,4,6.91
1.21,3,2,2,8.656
0.55,2,2,1,7.182
0.4,2,2,3,6.89
0.5,3,3,3,7.465
1.52,4,5,6,9.309
0.39,4,3,7,7.091
1.1,3,1,2,8.511
0.41,4,1,3,6.905
1.28,4,4,6,9.097
1.03,4,4,1,8.597
0.3,2,1,2,5.974
1.01,1,0,1,8.57
1.24,3,5,2,8.384
1.01,2,3,3,8.574
0.9,2,2,2,8.122
0.54,4,1,1,7.45
0.33,4,1,5,7.016
1.51,4,1,2,9.267
0.38,4,5,1,6.615
0.35,0,1,5,6.604
0.9,2,5,4,8.316
0.3,4,1,6,6.731
1.28,3,6,2,8.424
0.32,3,3,4,6.33
1.52,0,4,0,8.444
0.3,3,3,1,6.353
0.27,4,2,6,6.633
0.3,4,0,6,6.908
1.65,4,6,1,9.061
0.5,3,2,1,7.516
0.51,4,5,5,7.182
1.08,4,2,0,8.061
1.91,3,3,2,9.109
0.78,2,5,5,7.943
0.57,2,3,4,7.383
0.42,3,2,4,6.851
0.7,3,1,1,7.782
0.33,4,4,6,6.623
1.25,2,3,2,8.764
1.51,2,5,1,9.078
1.0,3,1,2,8.313
0.42,2,4,1,6.635
0.32,2,5,2,6.174
1.22,4,2,5,9.37
0.41,4,2,3,6.915
0.8,2,2,1,7.977
1.0,1,1,5,8.885
0.35,2,0,1,6.649
1.0,1,3,4,8.531
1.11,4,3,3,8.941
1.5,2,5,4,9.191
0.31,4,5,2,5.938
1.1,4,4,4,8.681
0.41,3,3,1,6.828
0.55,4,5,4,7.225
0.3,2,3,3,6.405
1.08,4,4,4,8.635
2.02,3,6,4,9.57
0.5,3,0,4,7.469
1.2,2,6,4,8.51
0.41,4,1,5,7.217
0.34,3,5,6,6.688
0.58,3,4,4,7.272
1.23,3,6,3,8.576
0.81,3,3,1,7.949
1.51,0,4,2,8.747
0.39,2,3,2,6.365
1.21,4,0,1,8.934
1.5,3,4,4,9.239
1.0,2,4,2,8.288
0.72,3,2,4,7.866
0.5,4,3,5,7.516
0.39,2,1,1,6.507
0.3,4,4,5,6.405
0.39,4,5,5,6.744
0.32,4,3,3,6.719
1.02,1,2,2,8.334
1.01,2,1,4,8.743
1.12,4,3,3,9.012
1.57,4,3,2,9.065
0.79,3,3,1,8.172
0.5,0,1,4,7.242
1.0,2,2,2,8.356
1.02,2,4,2,8.276
0.53,1,0,2,7.209
0.33,4,3,4,6.611
0.31,4,1,1,6.246
1.01,4,5,1,8.521
0.78,4,4,1,7.931
0.5,4,1,5,7.969
1.2,4,3,4,8.978
0.5,2,1,3,7.496
0.41,2,2,4,6.76
0.74,2,4,4,7.809
0.96,2,2,1,8.467
0.65,4,6,1,7.102
0.5,2,1,4,7.393
2.0,2,1,2,9.684
2.01,0,4,2,9.517
0.91,1,1,1,8.414
0.72,3,2,1,7.748
